   8223790540045CONV LIEBHERR G-5216-20001                                       894,56      ,00  1330,00  2010 11 20A
   8225283860397TELEF HTC TYTN (MOVISTAR)     (EXCL)                             321,41      ,00   859,00& 2010 11 20A
   8225380290580CARRIL TELESCOPICO AEG        TR-3LFAS                           139,80      ,00   215,00  2010 11 20A
   8225480290580CARRIL TELESCOPICO AEG TR-3LFS                                    91,14      ,00   140,00  2010 11 20A
   8225580290580CARRIL TELESCOPICO AEG TR-3LS                                     75,20      ,00   115,00  2010 11 20A
   8225680290580CARRIL TELESCOPICO AEG TR-2LS                                     58,39      ,00    90,00  2010 11 20A
   8230080190100HORNO ASPES HA-1114 X                                            157,69      ,00   239,00  2010 11 20A
   8230180190100HORNO ASPES HA-1116 X                                            194,65      ,00   289,00  2010 11 20A
   8230280190120CONJUNTO HORNO/ENCIM ASPES    STA-1410 B                         260,70      ,00   385,00  2010 11 20A
   8230380190120CONJUNTO HORNO/ENCIM ASPES    SAT-1410 N                         260,70      ,00   385,00  2010 11 20A
   8230580190120CONJUNTO HORNO/ENCIM ASPES    STA-1414 X                         334,77      ,00   495,00  2010 11 20A
   8231181480030FRIGC LG GR-3491 EW                                              331,23   499,00      ,00& 2010 11 20A
   8234082700445BATID TAURUS ROBOT 400 PLUS   (916583)                            22,02      ,00    34,99  2010 11 20A
   8234182700445BATID TAURUS ROBOT 400 PLUS   INOX (916593)                       24,53      ,00    38,99  2010 11 20A
   8234282700490FREID TAURUS FUTURA 2         (PR)(973163)                        34,06      ,00    56,99  2010 11 20A
   8234382700490FREID TAURUS STAR 3           (973173)                            38,94      ,00    61,99  2010 11 20A
   8234582700498TOSTA TAURUS DANUBE (960783)  (960783)                            18,51      ,00    29,99  2010 11 20A
   8235080290080LAVJS AEG F-50872             (EX)                               279,80      ,00   469,00& 2010 11 20A
   8236580190113ENCIM VITRO ASPES 3VAT-1330 X                                    170,98      ,00   255,00  2010 11 20A
   8236782600290KIT SONY ACC-DVDH             (FUNDA/BATERÖA/DVD)                 66,45      ,00      ,00  2010 11 20A
   8237680190113ENVIM VITRO ASPES 3VAT-1320 X                                    177,15      ,00   265,00  2010 11 20A
   8238080190113ENCIM VITRO ASPES 3VAT-1400 R                                    137,85      ,00   205,00  2010 11 20A
   8238780190113ENCIM VITRO ASPES 3VAT-1400 X                                    137,85      ,00   205,00  2010 11 20A
   8239380780615CT.NEGRO EPSON PARA DX4000/   5000/6000 (C13T07114020)             7,76      ,00    11,90& 2010 11 20A
   8239584040397TELEF SAMSUNG Z-170 (EXCL)                                        72,66      ,00   185,00& 2010 11 20A
   8240082100025FRIGA WHIRLPOOL 20SI-L4                                         1651,31      ,00  2499,00  2010 11 20A
   8243484550405ASPIR ELECTROLUX Z-7328                                          169,58      ,00   269,00& 2010 11 20A
   8244786830397TELEF RIM BLACKBERRY (8300    CURVE)MODELO RBP-41-GW (EXCL)      348,37      ,00   444,00  2010 11 20A
   8246884550405ASPIR ELECTROLUX ZUS-3385 P                                      166,38      ,00   249,00  2010 11 20A
   8247682600290CARGADOR SONY ACV-QH10                                            93,31      ,00      ,00  2010 11 20A
   8248082600290LENTE SONY VCL-0625 S                                             42,88      ,00      ,00  2010 11 20A
   8248182600290LENTE SONY VCL-DH2630                                             92,63      ,00      ,00  2010 11 20A
   8248582600320AURIC SONY MDR-KE30 LWW                                           12,22      ,00      ,00  2010 11 20A
   8248882600320AURIC SONY MDR-EX52 LPW                                           24,31      ,00      ,00  2010 11 20A
   8249482600290ANTORCHA SONY HVL-10 NH                                           85,43      ,00      ,00  2010 11 20A
   8249582600290CARCASA SONY LCH-MA                                               17,42      ,00      ,00  2010 11 20A
   8249782600350RAD CASET SONY ZSS-50 CP                                         112,50      ,00      ,00  2010 11 20A
   8250882550425RADIA S Y P SAHARA 1002                                           32,85      ,00    52,90& 2010 11 20A
   8250982550425RADIA S Y P SAHARA 1502                                           38,77      ,00    61,90& 2010 11 20A
   8251082550425RADIA S Y P SAHARA 2002                                           44,89      ,00    69,90& 2010 11 20A
   8251182550425RADIA S Y P SAHARA 2502                                           51,88      ,00    75,90& 2010 11 20A
   8251788009119CARGADOR SONY BCG-34 HTD2L    (PROMOCION)                           ,01      ,00      ,00& 2010 11 20A
   8251980550640CALIENTA CAMAS DAGA CIE-3                                         41,54      ,00    65,00  2010 11 20A
   8252180550520LAMPARA DAGA II               (INFRARROJOS INTESIVO )             32,13      ,00    49,95  2010 11 20A
   8252380550590MASAJE DAGA TM                                                    14,19      ,00    22,00  2010 11 20A
   8252480550590MASAJE DAGA TMP                                                   18,49      ,00    29,90& 2010 11 20A
   8253986540495GRILL PRINCESS (PS) 162249                                        26,79      ,00    40,90  2010 11 20A
   8255287280590COC VAPOR RUSSELL HOBBS       13919-56 (AROLA)                    41,82      ,00    75,00& 2010 11 20A
   8255780780615CT.CIAN EPSON PARA DX4000/    5000/6000 (C13T07124020)             7,78      ,00    11,90& 2010 11 20A
   8255886639118FUNDA NAVMAN SERIE F          (BG000065A-G) (PROMOCION)             ,01      ,00      ,00  2010 11 20A
   8256085800070SECADORA INDESIT ISL 79 CS    [EX]                                  ,00      ,00      ,00  2010 11 20A
   8256185800070SECADORA INDESIT ISL 79 C                                           ,00      ,00      ,00  2010 11 20A
   8258180680050LAVAF EDESA L-1060 S          (EX)                               254,25   395,00      ,00  2010 11 20A
   8261683150178TOALLERO UFESA ST-8425                                            46,74      ,00    80,00  2010 11 20A
   8262082220415CALEF ROWENTA SO2020                                              21,99      ,00    35,00& 2010 11 20A
   8262781300415TERMOVENTILADOR JATA TC80                                         24,06      ,00    37,00  2010 11 20A
   8262881300415TERMOVENTILADOR JATA TC75                                         20,63      ,00    32,00  2010 11 20A
   8263981300425RADIA JATA RDM1                                                   38,33      ,00    59,00  2010 11 20A
   8264586540490FREID PRINCESS (PS) 182666                                        47,16      ,00    74,90  2010 11 20A
   8265882810585BASCULA TEFAL PP-3019         (ATLANTIS GLASS)                    22,34      ,00    35,00& 2010 11 20A
   8266182810440PLANC TEFAL FV-5210                                               31,88      ,00    50,00& 2010 11 20A
   8266482220415CALEF ROWENTA SO2030                                              25,11      ,00    40,00& 2010 11 20A
   8267280770425RADIA FAGOR 933010849         (RN-2500)                           43,14      ,00    69,90& 2010 11 20A
   8267380770425RADIA FAGOR 933010830         (RN-2000)                           37,96      ,00    62,50& 2010 11 20A
   8267680770425RADIA FAGOR 933010821         (RN-1500)                           32,78      ,00    53,90& 2010 11 20A
   8267880780615PAPEL FOTOGRAFICO EPSON DINA4 GLOSSY (C13S042050) 20 HOJAS         8,16      ,00    14,00& 2010 11 20A
   8271182700415CALEF TAURUS TROPICANO 3C     CERAMIC (947323)                    24,52      ,00    38,99& 2010 11 20A
   8271582700425RADIA TAURUS MASAI 1000       (934833)                            31,37      ,00    48,99& 2010 11 20A
   8274882600290BOLSA SONY LCS-AMA                                                29,54      ,00      ,00  2010 11 20A
   8275081480030FRIGC LG GR-4299 LXHD                                               ,00      ,00      ,00  2010 11 20A
   8277381400680SOPORTE PARED LOEWE PARA ALTAVINDI SOUND WM SIL.(89649T00)        33,62      ,00    50,00  2010 11 20A
   8278190110505MAQ COC KENWOOD KM-020                                           469,17      ,00   860,00  2010 11 20A
   8279282419119ACCESORIO (SIEMENS/BOSCH)     HZ-333102 (PROMOCION)                 ,01      ,00      ,00  2010 11 20A
   8279982090253TV PHILIPS 32 PFL 7762 D/12                                      639,11      ,00      ,00  2010 11 20A
   8282282600320MICRO SONY EPE-X1B                                                 5,13      ,00      ,00  2010 11 20A
   8285090540005VINOTECA LIEBHERR             WKUES-1753-21001                  1013,92      ,00  1550,00  2010 11 20A
   8285390540005VINOTECA LIEBHERR             WK-2976-21001                      795,69      ,00  1205,00  2010 11 20A
   8285490540005VINOTECA LIEBHERR             WK-2977-21001                      840,81      ,00  1275,00  2010 11 20A
   8285790540005VINOTECA LIEBHERR             WK-4176-21001                      894,13      ,00  1355,00  2010 11 20A
   8285890540005VINOTECA LIEBHERR             WKES-4176-27001                   1159,97      ,00  1760,00  2010 11 20A
   8285990540005VINOTECA LIEBHERR             WK-4177-21001                     1131,06      ,00  1710,00  2010 11 20A
   8286090540005VINOTECA LIEBHERR             WKES-4177-26001                   1400,16      ,00  2125,00  2010 11 20A
   8286190540005VINOTECA LIEBHERR             WK-4676-21001                      971,88      ,00  1475,00  2010 11 20A
   8286290540005VINOTECA LIEBHERR             WK-4677-21001                     1200,79      ,00  1820,00  2010 11 20A
   8286580780615CT.AMARILLO EPSON PARA DX4000 /5000/6000 (C13T07144020)            7,57      ,00    10,99  2010 11 20A
   8287982260465CAFET SAECO NINA CAPPUCCINO                                      123,29      ,00   194,00  2010 11 20A
   8288382880443CENTRAL DE PLANCHADO POLTI    VAPORELLA FOREVER INTELLIGENT      185,33      ,00   284,90  2010 11 20A
   8288682260465CAFET SAECO NINA BAR                                             136,27      ,00   214,00  2010 11 20A
   8289682899119ACCESORIO (BOSCH/SIEMENS)     HZ-333102 (PROMOCION)                 ,01      ,00      ,00  2010 11 20A
   8289782700443CENTRAL DE PLANCHADO TAURUS   (PR) BRAVISSIMO 15 (918663)         80,55      ,00   134,99& 2010 11 20A
   8290282700593MAQUINA VAPOR TAURUS          RAPIDISSIMO CLEAN (949163)          23,90      ,00    37,99& 2010 11 20A
   8290582880593MAQUINA VAPOR POLTI VAPORETTO POCKET (PTEU0189)                   64,14      ,00   100,90& 2010 11 20A
   8290782090380RADIO REL PHILIPS AJ-210/12                                       52,02      ,00    75,00  2010 11 20A
   8291090100304SISTEMA KENWOOD MICRO M-505   USB-B                              120,21      ,00   199,00& 2010 11 20A
   8291190100304SISTEMA KENWOOD MICRO M-505   USB-S                              120,21      ,00   199,00& 2010 11 20A
   8293582050392TELEF PANASONIC KX-TGA820 EXB                                     27,34      ,00    40,65  2010 11 20A
   8295180200030FRIGC BALAY 3KFP-7665                                            496,37      ,00   759,00  2010 11 20A
   8295280200030FRIGC BALAY 3KFP-7665 AD                                         643,53      ,00   967,00  2010 11 20A
   8295480200030FRIGC BALAY 3KFP-7865         (INOX)                             529,58      ,00   799,00& 2010 11 20A
   8296180200030FRIGC BALAY 3KFP-7965                                            637,48      ,00   975,00  2010 11 20A
   8296580200020FRIG2 BALAY 3FEB-2315                                            340,00      ,00   499,00  2010 11 20A
   8296780200020FRIG2 BALAY 3FEB-2215                                            310,99      ,00   475,00  2010 11 20A
   8297380200020FRIG2 BALAY 3FFB-3615                                               ,00      ,00      ,00  2010 11 20A
   8298080200020FRIG2 BALAY 3FFB-3715                                            492,15      ,00   749,00  2010 11 20A
   8298480200005VINOTECA BALAY 3FWS-1040                                         441,19      ,00   674,00  2010 11 20A
